구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기,전기 1분기,전기,전전기,
entity00105271_udf_CF_2017118213838252_AdjustmentsForAssetsLiabilitiesOfOperatingActivities      기타장기종업원급여의 지급,기타장기종업원급여의 지급,01-03-14,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_2017118213838252_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,      기타장기종업원급여의 지급,"333,197,900","281,131,050",,,
entity00105271_udf_CF_2017118213911997_AdjustmentsForAssetsLiabilitiesOfOperatingActivities      관계회사퇴직금의 승계,관계회사퇴직급의 전입,01-03-15,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_2017118213911997_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,      관계회사퇴직금의 승계,,"407,886,302",,,
entity00105271_udf_CF_2018327161213911_AdjustmentsForAssetsLiabilitiesOfOperatingActivities      하자보수충당부채의 지급,하자보수충당부채의 증가(감소),01-03-19,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_2018327161213911_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,      하자보수충당부채의 지급,"1,442,168,967","1,720,945,361",,,
ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities   법인세의 환급(납부),법인세의 납부(환급),01-03-22,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,   법인세의 환급(납부),"-32,079,665,163","170,625,175,914",,,
ifrs-full_CashFlowsFromUsedInInvestingActivities투자활동으로 인한 순현금흐름,투자활동현금흐름,02,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 순현금흐름,"159,412,078,969","-721,630,639,823",,,
entity00105271_udf_CF_201985145415910_CashFlowsFromUsedInInvestingActivities   관계기업투자주식의 취득,종속기업/관계기업/공동기업투자주식의 취득,02-01,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_201985145415910_CashFlowsFromUsedInInvestingActivities,   관계기업투자주식의 취득,,"635,846,411,809",,,
dart_PurchaseOfInvestmentsInSubsidiariesJointVenturesAndAssociates   종속기업투자주식의 취득,종속기업/관계기업/공동기업투자주식의 취득,02-01,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,dart_PurchaseOfInvestmentsInSubsidiariesJointVenturesAndAssociates,   종속기업투자주식의 취득,"24,865,200,000","26,943,860,000",,,
ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities   유형자산의 취득,유형자산의 취득,02-17,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,   유형자산의 취득,"69,660,942,701","212,385,247,677",,,
ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities   무형자산의 취득,무형자산의 취득,02-16,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,   무형자산의 취득,"466,193,608","21,946,615,038",,,
dart_PurchaseOfInvestmentProperty   투자부동산의 취득,투자부동산의 취득,02-32,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,dart_PurchaseOfInvestmentProperty,   투자부동산의 취득,,"233,742,830",,,
dart_IncreaseInGuaranteeDeposits   보증금의 증가,보증금의 증가,02-26,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,dart_IncreaseInGuaranteeDeposits,   보증금의 증가,"5,076,996,610","2,877,680,605",,,
entity00105271_udf_CF_201888195351222_CashFlowsFromUsedInInvestingActivities   국공채의 취득,국공채의 취득,02-02,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_201888195351222_CashFlowsFromUsedInInvestingActivities,   국공채의 취득,"27,521,155","84,345,095",,,
dart_PurchaseOfAvailableForSaleFinancialAssets   당기손익-공정가치측정금융자산의 취득,당기손익-공정가치측정금융자산의 취득,02-08,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,dart_PurchaseOfAvailableForSaleFinancialAssets,   당기손익-공정가치측정금융자산의 취득,"7,607,023,400",0,,,
entity00105271_udf_CF_201711822038165_CashFlowsFromUsedInInvestingActivities   단기금융상품의 순증감,단기금융상픔의 순증감,02-37,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_201711822038165_CashFlowsFromUsedInInvestingActivities,   단기금융상품의 순증감,"-5,493,008,224","47,209,500,000",,,
dart_PurchaseOfLongTermFinancialInstruments   장기금융상품의 취득,장기금융상품의 처분,02-15,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,dart_PurchaseOfLongTermFinancialInstruments,   장기금융상품의 취득,"8,640,680","8,530,740",,,
entity00105271_udf_CF_20171110102155368_CashFlowsFromUsedInInvestingActivities   정부보조금의 감소(연구비),정부보조금의 감소(연구비),02-23,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_20171110102155368_CashFlowsFromUsedInInvestingActivities,   정부보조금의 감소(연구비),0,"-186,387,854",,,
entity00105271_udf_CF_2018510202017239_CashFlowsFromUsedInInvestingActivities   단기대여금의 증가,단기대여금의 증가,02-06,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_2018510202017239_CashFlowsFromUsedInInvestingActivities,   단기대여금의 증가,0,"1,270,000,000",,,
entity00105271_udf_CF_201851020202043_CashFlowsFromUsedInInvestingActivities   장기대여금의 증가,장기대여금의 증가,02-07,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_201851020202043_CashFlowsFromUsedInInvestingActivities,   장기대여금의 증가,"2,962,444,000","5,295,787,000",,,
entity00105271_udf_CF_20171182252460_CashFlowsFromUsedInInvestingActivities   파생상품정산순결제액,파생품정산순결재액,02-03,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_20171182252460_CashFlowsFromUsedInInvestingActivities,   파생상품정산순결제액,"2,987,880,995","1,647,954,713",,,
ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities   유형자산의 처분,유형자산의 처분,02-20,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,   유형자산의 처분,"12,835,194,101","30,307,451,958",,,
ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities   무형자산의 처분,무형자산의 처분,02-18,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,   무형자산의 처분,"138,000,000","658,638",,,
dart_ProceedsFromSalesOfInvestmentProperty   투자부동산의 처분,투자부동산의 처분,02-22,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,dart_ProceedsFromSalesOfInvestmentProperty,   투자부동산의 처분,"159,271,127,580",0,,,
dart_DecreaseInGuaranteeDeposits   보증금의 감소,보증금의 감소,02-27,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,dart_DecreaseInGuaranteeDeposits,   보증금의 감소,"2,821,397,998","1,778,664,413",,,
entity00105271_udf_CF_20188820220686_CashFlowsFromUsedInInvestingActivities   국공채의 만기도래,국공채의 만기도래,02-11,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_20188820220686_CashFlowsFromUsedInInvestingActivities,   국공채의 만기도래,"764,225,000","104,815,000",,,
dart_ProceedsFromSalesOfAvailableForSaleFinancialAssets   당기손익-공정가치측정금융자산의 처분,당기손익-공정가치측정금융자산의 처분,02-13,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,dart_ProceedsFromSalesOfAvailableForSaleFinancialAssets,   당기손익-공정가치측정금융자산의 처분,"9,041,195,521","34,958,384,271",,,
ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities   정부보조금의 수취,정부보조금의 수취,02-25,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities,   정부보조금의 수취,"151,384,236","387,003,724",,,
entity00105271_udf_CF_2018510202023477_CashFlowsFromUsedInInvestingActivities   단기대여금의 감소,단기대여금의 감소,02-04,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_2018510202023477_CashFlowsFromUsedInInvestingActivities,   단기대여금의 감소,"430,000,000","2,111,734,183",,,
entity00105271_udf_CF_2018510202025343_CashFlowsFromUsedInInvestingActivities   장기대여금의 감소,장기대여금의 감소,02-05,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_2018510202025343_CashFlowsFromUsedInInvestingActivities,   장기대여금의 감소,"34,392,880,702","5,870,949,469",,,
ifrs-full_InterestReceivedClassifiedAsInvestingActivities   이자 수취,이자수취,02-28,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_InterestReceivedClassifiedAsInvestingActivities,   이자 수취,"14,330,389,554","18,970,856,506",,,
ifrs-full_DividendsReceivedClassifiedAsInvestingActivities   배당금의 수취,배당금수취,02-29,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_DividendsReceivedClassifiedAsInvestingActivities,   배당금의 수취,"38,416,373,660","42,099,995,950",,,
ifrs-full_CashFlowsFromUsedInFinancingActivities재무활동으로 인한 순현금흐름,재무활동현금흐름,03,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 순현금흐름,"-383,724,229,530","471,959,631,463",,,
ifrs-full_InterestPaidClassifiedAsFinancingActivities   이자의 지급,이자지급,03-06,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,ifrs-full_InterestPaidClassifiedAsFinancingActivities,   이자의 지급,"53,889,481,896","50,281,023,074",,,
entity00105271_udf_CF_2019851521549_CashFlowsFromUsedInFinancingActivities   배당금의 지급,배당금지급,03-08,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_2019851521549_CashFlowsFromUsedInFinancingActivities,   배당금의 지급,"50,040,201,300","88,500,183,180",,,
entity00105271_udf_CF_201711821494788_CashFlowsFromUsedInFinancingActivities   유동성장기부채의 상환,유동성장기차입금의 상환,03-02,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_201711821494788_CashFlowsFromUsedInFinancingActivities,   유동성장기부채의 상환,"-100,831,426,260","-101,367,676,030",,,
dart_RepaymentsOfBonds   사채의 상환,유동성사채의 상환,03-03,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,dart_RepaymentsOfBonds,   사채의 상환,"200,000,000,000",,,,
entity00105271_udf_CF_201711821485505_CashFlowsFromUsedInFinancingActivities   단기차입금의 순증감,단기차입금의 순증감,03-01,"현금흐름표, 간접법 - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-09-30,3분기보고서,KRW,entity00105271_udf_CF_201711821485505_CashFlowsFromUsedInFinancingActivities,   단기차입금의 순증감,"-47,046,296,269","615,037,490,696",,,
