데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,search_tag,search_text
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,매입채무,679464,백만원,2025Q4|재무상태표|매입채무|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 매입채무 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,매출채권,1066885,백만원,2025Q4|재무상태표|매출채권|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 매출채권 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,무형자산,335304,백만원,2025Q4|재무상태표|무형자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 무형자산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,미수법인세환급액,2883,백만원,2025Q4|재무상태표|미수법인세환급액|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 미수법인세환급액 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,미지급법인세,156235,백만원,2025Q4|재무상태표|미지급법인세|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 미지급법인세 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,부채 및 자본총계,16803559,백만원,2025Q4|재무상태표|부채 및 자본총계|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 부채 및 자본총계 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,부채총계,8979074,백만원,2025Q4|재무상태표|부채총계|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 부채총계 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,비유동부채,4996627,백만원,2025Q4|재무상태표|비유동부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 비유동부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,비유동사채,2097836,백만원,2025Q4|재무상태표|비유동사채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 비유동사채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,비유동자산,12820730,백만원,2025Q4|재무상태표|비유동자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 비유동자산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,비유동충당부채,24881,백만원,2025Q4|재무상태표|비유동충당부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 비유동충당부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,사용권자산,288758,백만원,2025Q4|재무상태표|사용권자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 사용권자산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,선급금,20684,백만원,2025Q4|재무상태표|선급금|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 선급금 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,선급비용,47205,백만원,2025Q4|재무상태표|선급비용|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 선급비용 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,순확정급여부채,287082,백만원,2025Q4|재무상태표|순확정급여부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 순확정급여부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,순확정급여자산,12047,백만원,2025Q4|재무상태표|순확정급여자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 순확정급여자산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,영업권,832267,백만원,2025Q4|재무상태표|영업권|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 영업권 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,유동부채,3982446,백만원,2025Q4|재무상태표|유동부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 유동부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,유동성사채,1313396,백만원,2025Q4|재무상태표|유동성사채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 유동성사채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,유동자산,3982830,백만원,2025Q4|재무상태표|유동자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 유동자산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,유동충당부채,14106,백만원,2025Q4|재무상태표|유동충당부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 유동충당부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,유형자산,4324029,백만원,2025Q4|재무상태표|유형자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 유형자산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,이연법인세부채,1410256,백만원,2025Q4|재무상태표|이연법인세부채|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 이연법인세부채 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,이연법인세자산,17292,백만원,2025Q4|재무상태표|이연법인세자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 이연법인세자산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,이익잉여금,6926378,백만원,2025Q4|재무상태표|이익잉여금|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 이익잉여금 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,자본금,48085,백만원,2025Q4|재무상태표|자본금|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 자본금 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,자본잉여금,349759,백만원,2025Q4|재무상태표|자본잉여금|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 자본잉여금 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,자본조정,-504350,백만원,2025Q4|재무상태표|자본조정|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 자본조정 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,자본총계,7824486,백만원,2025Q4|재무상태표|자본총계|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 자본총계 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,자산총계,16803559,백만원,2025Q4|재무상태표|자산총계|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 자산총계 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,장기기타채권,48289,백만원,2025Q4|재무상태표|장기기타채권|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 장기기타채권 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,장기매출채권,849,백만원,2025Q4|재무상태표|장기매출채권|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 장기매출채권 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,장기선급금,2320,백만원,2025Q4|재무상태표|장기선급금|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 장기선급금 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,장기선급비용,5224,백만원,2025Q4|재무상태표|장기선급비용|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 장기선급비용 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,장기차입금,840861,백만원,2025Q4|재무상태표|장기차입금|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 장기차입금 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,재고자산,1529986,백만원,2025Q4|재무상태표|재고자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 재고자산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,지배기업소유지분,7824486,백만원,2025Q4|재무상태표|지배기업소유지분|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 지배기업소유지분 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,지분법적용 투자지분,465098,백만원,2025Q4|재무상태표|지분법적용 투자지분|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 지분법적용 투자지분 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,투자부동산,1030192,백만원,2025Q4|재무상태표|투자부동산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 투자부동산 | 백만원
재무상태표,2025-10-01,2025,Q4,2025 Q4,전사,연결재무상태표,현금및현금성자산,1193612,백만원,2025Q4|재무상태표|현금및현금성자산|백만원,2025 Q4 | 2025-10-01 | 재무상태표 | 현금및현금성자산 | 백만원
감가상각비,2025-12-31,2025,Q4,2025 Q4,전사,,건자재,7626,백만원,2025Q4|감가상각비|건자재|백만원,2025 Q4 | 2025-12-31 | 감가상각비 | 건자재 | 백만원
감가상각비,2025-12-31,2025,Q4,2025 Q4,전사,,기타,25639,백만원,2025Q4|감가상각비|기타|백만원,2025 Q4 | 2025-12-31 | 감가상각비 | 기타 | 백만원
감가상각비,2025-12-31,2025,Q4,2025 Q4,전사,,도료,6079,백만원,2025Q4|감가상각비|도료|백만원,2025 Q4 | 2025-12-31 | 감가상각비 | 도료 | 백만원
감가상각비,2025-12-31,2025,Q4,2025 Q4,전사,,실리콘,72349,백만원,2025Q4|감가상각비|실리콘|백만원,2025 Q4 | 2025-12-31 | 감가상각비 | 실리콘 | 백만원
감가상각비,2025-12-31,2025,Q4,2025 Q4,전사,,합계,111694,백만원,2025Q4|감가상각비|합계|백만원,2025 Q4 | 2025-12-31 | 감가상각비 | 합계 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,건자재,매출액,매출액,235436,백만원,2025Q4|부문정보|건자재|매출액|매출액|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 건자재 | 매출액 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,건자재,영업이익,QoQ(%),-22,%,2025Q4|부문정보|건자재|영업이익|QoQ(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 건자재 | 영업이익 | QoQ(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,건자재,영업이익,YoY(%),-26,%,2025Q4|부문정보|건자재|영업이익|YoY(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 건자재 | 영업이익 | YoY(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,건자재,영업이익,영업이익,25972,백만원,2025Q4|부문정보|건자재|영업이익|영업이익|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 건자재 | 영업이익 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,건자재,영업이익,영업이익률(%),11,%,2025Q4|부문정보|건자재|영업이익|영업이익률(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,기타,매출액,매출액,122471,백만원,2025Q4|부문정보|기타|매출액|매출액|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 기타 | 매출액 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,기타,영업이익,영업이익,-5265,백만원,2025Q4|부문정보|기타|영업이익|영업이익|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 기타 | 영업이익 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,기타,영업이익,영업이익률(%),-4,%,2025Q4|부문정보|기타|영업이익|영업이익률(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,도료,매출액,매출액,451337,백만원,2025Q4|부문정보|도료|매출액|매출액|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 도료 | 매출액 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,도료,영업이익,QoQ(%),-26,%,2025Q4|부문정보|도료|영업이익|QoQ(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 도료 | 영업이익 | QoQ(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,도료,영업이익,YoY(%),6,%,2025Q4|부문정보|도료|영업이익|YoY(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 도료 | 영업이익 | YoY(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,도료,영업이익,영업이익,41890,백만원,2025Q4|부문정보|도료|영업이익|영업이익|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 도료 | 영업이익 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,도료,영업이익,영업이익률(%),9,%,2025Q4|부문정보|도료|영업이익|영업이익률(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,실리콘,매출액,매출액,747174,백만원,2025Q4|부문정보|실리콘|매출액|매출액|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 실리콘 | 매출액 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,실리콘,영업이익,영업이익,-1845,백만원,2025Q4|부문정보|실리콘|영업이익|영업이익|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 실리콘 | 영업이익 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,실리콘,영업이익,영업이익률(%),0,%,2025Q4|부문정보|실리콘|영업이익|영업이익률(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,연결조정,영업이익,영업이익,5775,백만원,2025Q4|부문정보|연결조정|영업이익|영업이익|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 연결조정 | 영업이익 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,QoQ(%),-14,%,2025Q4|부문정보|당기순이익|QoQ(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | QoQ(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,당기순이익,-374794,백만원,2025Q4|부문정보|당기순이익|당기순이익|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,당기순이익,280446,백만원,2025Q4|부문정보|당기순이익|당기순이익|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,당기순이익,655241,백만원,2025Q4|부문정보|당기순이익|당기순이익|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,당기순익률(%),18,%,2025Q4|부문정보|당기순이익|당기순익률(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | 당기순익률(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,매출액(기종속),809243,백만원,2025Q4|부문정보|당기순이익|매출액(기종속)|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | 매출액(기종속) | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,실리콘(매출액),747174,백만원,2025Q4|부문정보|당기순이익|실리콘(매출액)|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | 실리콘(매출액) | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,실리콘매출비중,0,백만원,2025Q4|부문정보|당기순이익|실리콘매출비중|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | 실리콘매출비중 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,실리콘매출비중(1H),0,백만원,2025Q4|부문정보|당기순이익|실리콘매출비중(1H)|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | 실리콘매출비중(1H) | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,영업이익(기종속),68372,백만원,2025Q4|부문정보|당기순이익|영업이익(기종속)|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | 영업이익(기종속) | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),당기순이익,지배순이익,-374794,백만원,2025Q4|부문정보|당기순이익|지배순이익|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 당기순이익 | 지배순이익 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),매출액,QoQ(%),-4,%,2025Q4|부문정보|매출액|QoQ(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 매출액 | QoQ(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),매출액,YoY(%),-6,%,2025Q4|부문정보|매출액|YoY(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 매출액 | YoY(%) | %
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),매출액,매출액,1556418,백만원,2025Q4|부문정보|매출액|매출액|백만원,2025 Q4 | 2025-12-31 | 부문정보 | 매출액 | 백만원
부문정보,2025-12-31,2025,Q4,2025 Q4,전사(공통),영업이익,QoQ(%),-43,%,2025Q4|부문정보|영업이익|QoQ(%)|%,2025 Q4 | 2025-12-31 | 부문정보 | 영업이익 | QoQ(%) | %
