구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월,당기 1분기 누적,전기 1분기 3개월,전기 1분기 누적,전기,전전기
ifrs_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax         후속기간에 당기손익으로 재분류되지 않는 항목,   후속기간에 당기손익으로 재분류되지 않는 항목,11-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         후속기간에 당기손익으로 재분류되지 않는 항목,-1522972483,1736169785,-3601805901,-8554289015,,
ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments            기타포괄손익-공정가치측정금융자산 평가이익(손실),      기타포괄손익-공정가치측정금융자산평가이익(손실),11-02-03,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,            기타포괄손익-공정가치측정금융자산 평가이익(손실),-1522972483,1736169785,-3601805901,-8554289015,,
ifrs_ProfitLoss      분기순손익,당기순손익,10,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_ProfitLoss,      분기순손익,99994531999,2.90756E+11,-2.76845E+11,-1.88515E+11,,
ifrs_ProfitLossBeforeTax      법인세비용차감전순이익(손실),법인세비용차감전이익,08,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),1.36561E+11,3.86878E+11,-3.50384E+11,-1.92456E+11,,
ifrs_Revenue      매출액,매출액,01,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-09-30,3분기보고서,KRW,ifrs_Revenue,      매출액,7.55998E+11,2.20143E+12,6.85954E+11,1.9687E+12,,
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,,당기,,,전기,전전기
dart_NonOperatingProfitLoss      기타영업외손익,기타영업외손익,07,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_NonOperatingProfitLoss,      기타영업외손익,,"33,379,866,706",,,49858506432,1.19473E+11
dart_NonOperatingExpense         기타손실,기타손실,07-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_NonOperatingExpense,         기타손실,,"35,722,644,397",,,35219716144,17973861454
dart_NonOperatingIncome         기타이익,기타이익,07-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_NonOperatingIncome,         기타이익,,"69,102,511,103",,,85078222576,1.37447E+11
dart_OperatingIncomeLoss      영업이익,영업이익,05,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익,,"345,282,835,796",,,1.77791E+11,79887632742
dart_TotalSellingGeneralAdministrativeExpenses      판매비와관리비,판매비와관리비,04,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,,"425,939,314,282",,,3.939E+11,3.75414E+11
ifrs-full_ComprehensiveIncome      총포괄손익,총포괄손익,12,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,,"505,146,935,993",,,11545768525,73282605079
ifrs-full_CostOfSales      매출원가,매출원가,02,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,,"2,228,294,440,066",,,2.13001E+12,1.83129E+12
ifrs-full_BasicEarningsLossPerShareFromContinuingOperations            계속영업기본주당이익(손실) - 보통주,   계속영업기본주당이익(손실),14-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,            계속영업기본주당이익(손실) - 보통주,,"73,541",,,990,-10508
ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations            중단영업기본주당이익(손실) - 보통주,   중단영업기본주당이익(손실),14-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,            중단영업기본주당이익(손실) - 보통주,,0,,,0,18801
ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations            계속영업희석주당이익(손실) - 보통주,   계속영업희석주당이익(손실),14-03,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,            계속영업희석주당이익(손실) - 보통주,,"73,541",,,990,-10508
ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations            중단영업희석주당이익(손실) - 보통주,   중단영업희석주당이익(손실),14-04,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,            중단영업희석주당이익(손실) - 보통주,,0,,,0,18801
ifrs-full_FinanceIncomeCost      순금융손익,순금융손익,06,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncomeCost,      순금융손익,,"326,719,940,991",,,-2.19731E+11,-3.13597E+11
ifrs-full_FinanceCosts         금융원가,금융원가,06-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,         금융원가,,"285,592,755,001",,,4.75874E+11,5.02348E+11
ifrs-full_FinanceIncome         금융수익,금융수익,06-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,         금융수익,,"612,312,695,992",,,2.56143E+11,1.88751E+11
ifrs-full_GrossProfit      매출총이익,매출총이익,03,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,,"771,222,150,078",,,5.71691E+11,4.55302E+11
ifrs-full_IncomeTaxExpenseContinuingOperations      법인세비용(수익),법인세비용(수익),09,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),,"164,553,190,773",,,576144491,-33762983684
ifrs-full_OtherComprehensiveIncome      기타포괄손익,기타포괄손익,11,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,,"-35,682,516,727",,,4203000378,9771288892
ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax         후속기간에 당기손익으로 재분류되지 않는 항목,   후속기간에 당기손익으로 재분류되지 않는 항목,11-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         후속기간에 당기손익으로 재분류되지 않는 항목,,"-35,682,516,727",,,4203000378,9771288892
ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments            기타포괄손익-공정가치측정 금융자산평가이익(손실),      기타포괄손익-공정가치측정금융자산평가이익(손실),11-02-03,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,            기타포괄손익-공정가치측정 금융자산평가이익(손실),,"1,779,683,284",,,-10321369849,9887451126
ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans            확정급여제도의 재측정요소,      확정급여제도의 재측정요소,11-02-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            확정급여제도의 재측정요소,,"-37,462,200,011",,,14524370227,-116162234
ifrs-full_ProfitLoss      당기순손익,당기순손익,10,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순손익,,"540,829,452,720",,,7342768147,63511316187
ifrs-full_ProfitLossBeforeTax      법인세비용차감전순손익,법인세비용차감전이익,08,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순손익,,"705,382,643,493",,,7918912638,-1.14236E+11
ifrs-full_ProfitLossFromContinuingOperations      계속영업이익(손실),계속영업당기순손익,10-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,      계속영업이익(손실),,"540,829,452,720",,,7342768147,-80472856383
ifrs-full_ProfitLossFromDiscontinuedOperations      중단영업이익(손실),중단영업당기순손익,10-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,      중단영업이익(손실),,,,,,1.43984E+11
ifrs-full_Revenue      매출액,매출액,01,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,,"2,999,516,590,144",,,2.70171E+12,2.28659E+12
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월,당기 1분기 누적,전기 1분기 3개월,전기 1분기 누적,전기,전전기
dart_NonOperatingProfitLoss      기타영업외손익,기타영업외손익,07,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,dart_NonOperatingProfitLoss,      기타영업외손익,7074071349,7074071349,19719720296,19719720296,,
dart_NonOperatingExpense         기타손실,기타손실,07-02,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,dart_NonOperatingExpense,         기타손실,3334254172,3334254172,9444905579,9444905579,,
dart_NonOperatingIncome         기타이익,기타이익,07-01,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,dart_NonOperatingIncome,         기타이익,10408325521,10408325521,29164625875,29164625875,,
dart_OperatingIncomeLoss      영업이익,영업이익,05,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,      영업이익,88182575070,88182575070,51238691888,51238691888,,
dart_TotalSellingGeneralAdministrativeExpenses      판매비와관리비,판매비와관리비,04,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,1.0298E+11,1.0298E+11,94556380017,94556380017,,
ifrs-full_ComprehensiveIncome      분기총포괄손익,총포괄손익,12,"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncome,      분기총포괄손익,5.75054E+11,5.75054E+11,56822612834,56822612834,,
