데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,search_tag,search_text,variant
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),당기순이익,YoY(%),-63.0,%,2023Q2|부문정보|전사(공통)|당기순이익|YoY(%)|%|expanded,2023년 2분기 전사(공통) 당기순이익 기준 YoY(%) | 2023 Q2 전사(공통) YoY(%) | 2023-06-30 기준 YoY(%) | 전사(공통) YoY(%) | 당기순이익 YoY(%) | 부문정보 | 사업부 정보 | segment | segment info | 전년동기대비 | yoy | year on year | % | 비율 | ratio | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 당기순이익 | YoY(%) | 2023년 Q2 YoY(%) 얼마야? | YoY(%) 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),당기순이익,당기순이익,-62720.0,백만원,2023Q2|부문정보|전사(공통)|당기순이익|당기순이익|백만원|expanded,2023년 2분기 전사(공통) 당기순이익 기준 당기순이익 | 2023 Q2 전사(공통) 당기순이익 | 2023-06-30 기준 당기순이익 | 전사(공통) 당기순이익 | 당기순이익 당기순이익 | 부문정보 | 사업부 정보 | segment | segment info | 순이익 | net income | net profit | profit | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 당기순이익 | 약 -627.2억원 | 2023년 Q2 당기순이익 얼마야? | 당기순이익 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),당기순이익,당기순이익,135109.0,백만원,2023Q2|부문정보|전사(공통)|당기순이익|당기순이익|백만원|expanded,2023년 2분기 전사(공통) 당기순이익 기준 당기순이익 | 2023 Q2 전사(공통) 당기순이익 | 2023-06-30 기준 당기순이익 | 전사(공통) 당기순이익 | 당기순이익 당기순이익 | 부문정보 | 사업부 정보 | segment | segment info | 순이익 | net income | net profit | profit | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 당기순이익 | 약 1351.1억원 | 2023년 Q2 당기순이익 얼마야? | 당기순이익 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),당기순이익,당기순이익,67324.0,백만원,2023Q2|부문정보|전사(공통)|당기순이익|당기순이익|백만원|expanded,2023년 2분기 전사(공통) 당기순이익 기준 당기순이익 | 2023 Q2 전사(공통) 당기순이익 | 2023-06-30 기준 당기순이익 | 전사(공통) 당기순이익 | 당기순이익 당기순이익 | 부문정보 | 사업부 정보 | segment | segment info | 순이익 | net income | net profit | profit | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 당기순이익 | 약 673.2억원 | 2023년 Q2 당기순이익 얼마야? | 당기순이익 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),당기순이익,당기순익률(%),4.0,%,2023Q2|부문정보|전사(공통)|당기순이익|당기순익률(%)|%|expanded,2023년 2분기 전사(공통) 당기순이익 기준 당기순익률(%) | 2023 Q2 전사(공통) 당기순익률(%) | 2023-06-30 기준 당기순익률(%) | 전사(공통) 당기순익률(%) | 당기순이익 당기순익률(%) | 부문정보 | 사업부 정보 | segment | segment info | % | 비율 | ratio | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 당기순이익 | 당기순익률(%) | 2023년 Q2 당기순익률(%) 얼마야? | 당기순익률(%) 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),당기순이익,지배순이익,90993.0,백만원,2023Q2|부문정보|전사(공통)|당기순이익|지배순이익|백만원|expanded,2023년 2분기 전사(공통) 당기순이익 기준 지배순이익 | 2023 Q2 전사(공통) 지배순이익 | 2023-06-30 기준 지배순이익 | 전사(공통) 지배순이익 | 당기순이익 지배순이익 | 부문정보 | 사업부 정보 | segment | segment info | profit | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 당기순이익 | 지배순이익 | 약 909.9억원 | 2023년 Q2 지배순이익 얼마야? | 지배순이익 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),매출액,QoQ(%),2.0,%,2023Q2|부문정보|전사(공통)|매출액|QoQ(%)|%|expanded,2023년 2분기 전사(공통) 매출액 기준 QoQ(%) | 2023 Q2 전사(공통) QoQ(%) | 2023-06-30 기준 QoQ(%) | 전사(공통) QoQ(%) | 매출액 QoQ(%) | 부문정보 | 사업부 정보 | segment | segment info | 전분기대비 | qoq | quarter on quarter | % | 비율 | ratio | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 매출액 | QoQ(%) | 2023년 Q2 QoQ(%) 얼마야? | QoQ(%) 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),매출액,YoY(%),-10.0,%,2023Q2|부문정보|전사(공통)|매출액|YoY(%)|%|expanded,2023년 2분기 전사(공통) 매출액 기준 YoY(%) | 2023 Q2 전사(공통) YoY(%) | 2023-06-30 기준 YoY(%) | 전사(공통) YoY(%) | 매출액 YoY(%) | 부문정보 | 사업부 정보 | segment | segment info | 전년동기대비 | yoy | year on year | % | 비율 | ratio | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 매출액 | YoY(%) | 2023년 Q2 YoY(%) 얼마야? | YoY(%) 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),매출액,매출액,1588345.0,백만원,2023Q2|부문정보|전사(공통)|매출액|매출액|백만원|expanded,2023년 2분기 전사(공통) 매출액 기준 매출액 | 2023 Q2 전사(공통) 매출액 | 2023-06-30 기준 매출액 | 전사(공통) 매출액 | 매출액 매출액 | 부문정보 | 사업부 정보 | segment | segment info | 매출 | sales | revenue | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 매출액 | 약 15883.5억원 | 2023년 Q2 매출액 얼마야? | 매출액 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,QoQ(%),19.0,%,2023Q2|부문정보|전사(공통)|영업이익|QoQ(%)|%|expanded,2023년 2분기 전사(공통) 영업이익 기준 QoQ(%) | 2023 Q2 전사(공통) QoQ(%) | 2023-06-30 기준 QoQ(%) | 전사(공통) QoQ(%) | 영업이익 QoQ(%) | 부문정보 | 사업부 정보 | segment | segment info | 전분기대비 | qoq | quarter on quarter | % | 비율 | ratio | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 영업이익 | QoQ(%) | 2023년 Q2 QoQ(%) 얼마야? | QoQ(%) 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,YoY(%),-45.0,%,2023Q2|부문정보|전사(공통)|영업이익|YoY(%)|%|expanded,2023년 2분기 전사(공통) 영업이익 기준 YoY(%) | 2023 Q2 전사(공통) YoY(%) | 2023-06-30 기준 YoY(%) | 전사(공통) YoY(%) | 영업이익 YoY(%) | 부문정보 | 사업부 정보 | segment | segment info | 전년동기대비 | yoy | year on year | % | 비율 | ratio | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 영업이익 | YoY(%) | 2023년 Q2 YoY(%) 얼마야? | YoY(%) 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,영업이익,90384.0,백만원,2023Q2|부문정보|전사(공통)|영업이익|영업이익|백만원|expanded,2023년 2분기 전사(공통) 영업이익 기준 영업이익 | 2023 Q2 전사(공통) 영업이익 | 2023-06-30 기준 영업이익 | 전사(공통) 영업이익 | 영업이익 영업이익 | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 영업이익 | 약 903.8억원 | 2023년 Q2 영업이익 얼마야? | 영업이익 수치 확인,expanded
부문정보,2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,영업이익률(%),6.0,%,2023Q2|부문정보|전사(공통)|영업이익|영업이익률(%)|%|expanded,2023년 2분기 전사(공통) 영업이익 기준 영업이익률(%) | 2023 Q2 전사(공통) 영업이익률(%) | 2023-06-30 기준 영업이익률(%) | 전사(공통) 영업이익률(%) | 영업이익 영업이익률(%) | 부문정보 | 사업부 정보 | segment | segment info | operating profit | operating income | op margin | operating margin | profit | % | 비율 | ratio | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-06-30 | 전사(공통) | 영업이익 | 영업이익률(%) | 2023년 Q2 영업이익률(%) 얼마야? | 영업이익률(%) 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,금융수익,250334.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|금융수익|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 금융수익 | 2023 Q2 전사 금융수익 | 2023-04-01 기준 금융수익 | 전사 금융수익 | 연결손익계산서 금융수익 | 연결손익계산서 | 손익계산서 | P&L | income statement | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 금융수익 | 약 2503.3억원 | 2023년 Q2 금융수익 얼마야? | 금융수익 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,금융원가,-206499.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|금융원가|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 금융원가 | 2023 Q2 전사 금융원가 | 2023-04-01 기준 금융원가 | 전사 금융원가 | 연결손익계산서 금융원가 | 연결손익계산서 | 손익계산서 | P&L | income statement | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 금융원가 | 약 -2065.0억원 | 2023년 Q2 금융원가 얼마야? | 금융원가 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,기본주당손익 (단위 : 원),12373.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|기본주당손익 (단위 : 원)|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 기본주당손익 (단위 : 원) | 2023 Q2 전사 기본주당손익 (단위 : 원) | 2023-04-01 기준 기본주당손익 (단위 : 원) | 전사 기본주당손익 (단위 : 원) | 연결손익계산서 기본주당손익 (단위 : 원) | 연결손익계산서 | 손익계산서 | P&L | income statement | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 기본주당손익 (단위 : 원) | 약 123.7억원 | 2023년 Q2 기본주당손익 (단위 : 원) 얼마야? | 기본주당손익 (단위 : 원) 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,기타손실,-25786.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|기타손실|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 기타손실 | 2023 Q2 전사 기타손실 | 2023-04-01 기준 기타손실 | 전사 기타손실 | 연결손익계산서 기타손실 | 연결손익계산서 | 손익계산서 | P&L | income statement | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 기타손실 | 약 -257.9억원 | 2023년 Q2 기타손실 얼마야? | 기타손실 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,기타영업외손익,-10984.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|기타영업외손익|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 기타영업외손익 | 2023 Q2 전사 기타영업외손익 | 2023-04-01 기준 기타영업외손익 | 전사 기타영업외손익 | 연결손익계산서 기타영업외손익 | 연결손익계산서 | 손익계산서 | P&L | income statement | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 기타영업외손익 | 약 -109.8억원 | 2023년 Q2 기타영업외손익 얼마야? | 기타영업외손익 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,기타이익,14802.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|기타이익|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 기타이익 | 2023 Q2 전사 기타이익 | 2023-04-01 기준 기타이익 | 전사 기타이익 | 연결손익계산서 기타이익 | 연결손익계산서 | 손익계산서 | P&L | income statement | profit | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 기타이익 | 약 148.0억원 | 2023년 Q2 기타이익 얼마야? | 기타이익 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,기타포괄손익,-75282.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|기타포괄손익|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 기타포괄손익 | 2023 Q2 전사 기타포괄손익 | 2023-04-01 기준 기타포괄손익 | 전사 기타포괄손익 | 연결손익계산서 기타포괄손익 | 연결손익계산서 | 손익계산서 | P&L | income statement | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 기타포괄손익 | 약 -752.8억원 | 2023년 Q2 기타포괄손익 얼마야? | 기타포괄손익 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,기타포괄손익-공정가치측정 금융자산평가이익(손실),2089.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|기타포괄손익-공정가치측정 금융자산평가이익(손실)|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 2023 Q2 전사 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 2023-04-01 기준 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 전사 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 연결손익계산서 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 연결손익계산서 | 손익계산서 | P&L | income statement | profit | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 기타포괄손익-공정가치측정 금융자산평가이익(손실) | 약 20.9억원 | 2023년 Q2 기타포괄손익-공정가치측정 금융자산평가이익(손실) 얼마야? | 기타포괄손익-공정가치측정 금융자산평가이익(손실) 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,당기순손익,67324.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|당기순손익|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 당기순손익 | 2023 Q2 전사 당기순손익 | 2023-04-01 기준 당기순손익 | 전사 당기순손익 | 연결손익계산서 당기순손익 | 연결손익계산서 | 손익계산서 | P&L | income statement | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 당기순손익 | 약 673.2억원 | 2023년 Q2 당기순손익 얼마야? | 당기순손익 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,매출액,1588345.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|매출액|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 매출액 | 2023 Q2 전사 매출액 | 2023-04-01 기준 매출액 | 전사 매출액 | 연결손익계산서 매출액 | 연결손익계산서 | 손익계산서 | P&L | income statement | 매출 | sales | revenue | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 매출액 | 약 15883.5억원 | 2023년 Q2 매출액 얼마야? | 매출액 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,매출원가,1241872.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|매출원가|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 매출원가 | 2023 Q2 전사 매출원가 | 2023-04-01 기준 매출원가 | 전사 매출원가 | 연결손익계산서 매출원가 | 연결손익계산서 | 손익계산서 | P&L | income statement | 원가 | cost of sales | cost of goods sold | sales | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 매출원가 | 약 12418.7억원 | 2023년 Q2 매출원가 얼마야? | 매출원가 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,매출총이익,346473.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|매출총이익|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 매출총이익 | 2023 Q2 전사 매출총이익 | 2023-04-01 기준 매출총이익 | 전사 매출총이익 | 연결손익계산서 매출총이익 | 연결손익계산서 | 손익계산서 | P&L | income statement | gross profit | gross margin | sales | profit | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 매출총이익 | 약 3464.7억원 | 2023년 Q2 매출총이익 얼마야? | 매출총이익 수치 확인,expanded
연결손익계산서,2023-04-01,2023,Q2,2023 Q2,전사,연결손익계산서,법인세비용(수익),51040.0,백만원,2023Q2|연결손익계산서|전사|연결손익계산서|법인세비용(수익)|백만원|expanded,2023년 2분기 전사 연결손익계산서 기준 법인세비용(수익) | 2023 Q2 전사 법인세비용(수익) | 2023-04-01 기준 법인세비용(수익) | 전사 법인세비용(수익) | 연결손익계산서 법인세비용(수익) | 연결손익계산서 | 손익계산서 | P&L | income statement | 백만원 | 억원 환산 참고 | KRW mn | 2023 Q2 | 2023년 Q2 | 2023년 2분기 | 2023-04-01 | 전사 | 법인세비용(수익) | 약 510.4억원 | 2023년 Q2 법인세비용(수익) 얼마야? | 법인세비용(수익) 수치 확인,expanded
