기준일,연도,분기,기간표준,사업부,재무계정,상세항목,수치,단위,short_context,keywords,query_text
2021-12-31,2021,Q4,2021 Q4,실리콘,영업이익,영업이익,44488,백만원,2021 Q4 실리콘 영업이익 백만원,2021-12-31 | 2021 | Q4 | 2021 Q4 | 실리콘 | 영업이익 | 백만원,2021년 Q4 실리콘 영업이익 ; 2021 Q4 실리콘 영업이익 ; 2021-12-31 실리콘 영업이익 ; 실리콘 영업이익 백만원
2021-12-31,2021,Q4,2021 Q4,실리콘,영업이익,영업이익률(%),6,%,2021 Q4 실리콘 영업이익 영업이익률(%) %,2021-12-31 | 2021 | Q4 | 2021 Q4 | 실리콘 | 영업이익 | 영업이익률(%) | %,2021년 Q4 실리콘 영업이익 ; 2021 Q4 실리콘 영업이익 ; 2021-12-31 실리콘 영업이익 ; 실리콘 영업이익률(%) ; 실리콘 영업이익 %
2021-12-31,2021,Q4,2021 Q4,전사(공통),매출액,QoQ(%),1,%,2021 Q4 전사(공통) 매출액 QoQ(%) %,2021-12-31 | 2021 | Q4 | 2021 Q4 | 전사(공통) | 매출액 | QoQ(%) | %,2021년 Q4 전사(공통) 매출액 ; 2021 Q4 전사(공통) 매출액 ; 2021-12-31 전사(공통) 매출액 ; 전사(공통) QoQ(%) ; 전사(공통) 매출액 %
2021-12-31,2021,Q4,2021 Q4,전사(공통),매출액,매출액,1509740,백만원,2021 Q4 전사(공통) 매출액 백만원,2021-12-31 | 2021 | Q4 | 2021 Q4 | 전사(공통) | 매출액 | 백만원,2021년 Q4 전사(공통) 매출액 ; 2021 Q4 전사(공통) 매출액 ; 2021-12-31 전사(공통) 매출액 ; 전사(공통) 매출액 백만원
2021-12-31,2021,Q4,2021 Q4,전사(공통),영업이익,QoQ(%),-38,%,2021 Q4 전사(공통) 영업이익 QoQ(%) %,2021-12-31 | 2021 | Q4 | 2021 Q4 | 전사(공통) | 영업이익 | QoQ(%) | %,2021년 Q4 전사(공통) 영업이익 ; 2021 Q4 전사(공통) 영업이익 ; 2021-12-31 전사(공통) 영업이익 ; 전사(공통) QoQ(%) ; 전사(공통) 영업이익 %
2021-12-31,2021,Q4,2021 Q4,전사(공통),영업이익,영업이익,74390,백만원,2021 Q4 전사(공통) 영업이익 백만원,2021-12-31 | 2021 | Q4 | 2021 Q4 | 전사(공통) | 영업이익 | 백만원,2021년 Q4 전사(공통) 영업이익 ; 2021 Q4 전사(공통) 영업이익 ; 2021-12-31 전사(공통) 영업이익 ; 전사(공통) 영업이익 백만원
2021-12-31,2021,Q4,2021 Q4,전사(공통),영업이익,영업이익률(%),5,%,2021 Q4 전사(공통) 영업이익 영업이익률(%) %,2021-12-31 | 2021 | Q4 | 2021 Q4 | 전사(공통) | 영업이익 | 영업이익률(%) | %,2021년 Q4 전사(공통) 영업이익 ; 2021 Q4 전사(공통) 영업이익 ; 2021-12-31 전사(공통) 영업이익 ; 전사(공통) 영업이익률(%) ; 전사(공통) 영업이익 %
2021-12-31,2021,YTD,2021 YTD,건자재,매출액,매출액,937944,백만원,2021 YTD 건자재 매출액 백만원,2021-12-31 | 2021 | YTD | 2021 YTD | 건자재 | 매출액 | 매출액 | 백만원 | 누계 | 연간누계,2021년 누계 건자재 매출액 ; 2021 YTD 건자재 매출액 ; 2021-12-31 기준 건자재 매출액 ; 건자재 매출액 누계
2021-12-31,2021,YTD,2021 YTD,건자재,영업이익,영업이익,77270,백만원,2021 YTD 건자재 영업이익 백만원,2021-12-31 | 2021 | YTD | 2021 YTD | 건자재 | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2021년 누계 건자재 영업이익 ; 2021 YTD 건자재 영업이익 ; 2021-12-31 기준 건자재 영업이익 ; 건자재 영업이익 누계
2021-12-31,2021,YTD,2021 YTD,기타,매출액,매출액,359207,백만원,2021 YTD 기타 매출액 백만원,2021-12-31 | 2021 | YTD | 2021 YTD | 기타 | 매출액 | 매출액 | 백만원 | 누계 | 연간누계,2021년 누계 기타 매출액 ; 2021 YTD 기타 매출액 ; 2021-12-31 기준 기타 매출액 ; 기타 매출액 누계
2021-12-31,2021,YTD,2021 YTD,기타,영업이익,영업이익,-3773,백만원,2021 YTD 기타 영업이익 백만원,2021-12-31 | 2021 | YTD | 2021 YTD | 기타 | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2021년 누계 기타 영업이익 ; 2021 YTD 기타 영업이익 ; 2021-12-31 기준 기타 영업이익 ; 기타 영업이익 누계
2021-12-31,2021,YTD,2021 YTD,도료,매출액,매출액,1457456,백만원,2021 YTD 도료 매출액 백만원,2021-12-31 | 2021 | YTD | 2021 YTD | 도료 | 매출액 | 매출액 | 백만원 | 누계 | 연간누계,2021년 누계 도료 매출액 ; 2021 YTD 도료 매출액 ; 2021-12-31 기준 도료 매출액 ; 도료 매출액 누계
2021-12-31,2021,YTD,2021 YTD,도료,영업이익,영업이익,26289,백만원,2021 YTD 도료 영업이익 백만원,2021-12-31 | 2021 | YTD | 2021 YTD | 도료 | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2021년 누계 도료 영업이익 ; 2021 YTD 도료 영업이익 ; 2021-12-31 기준 도료 영업이익 ; 도료 영업이익 누계
2021-12-31,2021,YTD,2021 YTD,실리콘,매출액,매출액,3120292,백만원,2021 YTD 실리콘 매출액 백만원,2021-12-31 | 2021 | YTD | 2021 YTD | 실리콘 | 매출액 | 매출액 | 백만원 | 누계 | 연간누계,2021년 누계 실리콘 매출액 ; 2021 YTD 실리콘 매출액 ; 2021-12-31 기준 실리콘 매출액 ; 실리콘 매출액 누계
2021-12-31,2021,YTD,2021 YTD,실리콘,영업이익,영업이익,269156,백만원,2021 YTD 실리콘 영업이익 백만원,2021-12-31 | 2021 | YTD | 2021 YTD | 실리콘 | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2021년 누계 실리콘 영업이익 ; 2021 YTD 실리콘 영업이익 ; 2021-12-31 기준 실리콘 영업이익 ; 실리콘 영업이익 누계
2021-12-31,2021,YTD,2021 YTD,전사(공통),매출액,매출액,5874899,백만원,2021 YTD 전사(공통) 매출액 백만원,2021-12-31 | 2021 | YTD | 2021 YTD | 전사(공통) | 매출액 | 매출액 | 백만원 | 누계 | 연간누계,2021년 누계 전사(공통) 매출액 ; 2021 YTD 전사(공통) 매출액 ; 2021-12-31 기준 전사(공통) 매출액 ; 전사(공통) 매출액 누계
2021-12-31,2021,YTD,2021 YTD,전사(공통),영업이익,영업이익,388769,백만원,2021 YTD 전사(공통) 영업이익 백만원,2021-12-31 | 2021 | YTD | 2021 YTD | 전사(공통) | 영업이익 | 영업이익 | 백만원 | 누계 | 연간누계,2021년 누계 전사(공통) 영업이익 ; 2021 YTD 전사(공통) 영업이익 ; 2021-12-31 기준 전사(공통) 영업이익 ; 전사(공통) 영업이익 누계
2022-03-31,2022,Q1,2022 Q1,건자재,매출액,매출액,249720,백만원,2022 Q1 건자재 매출액 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 건자재 | 매출액 | 백만원,2022년 Q1 건자재 매출액 ; 2022 Q1 건자재 매출액 ; 2022-03-31 건자재 매출액 ; 건자재 매출액 백만원
2022-03-31,2022,Q1,2022 Q1,건자재,영업이익,QoQ(%),-2,%,2022 Q1 건자재 영업이익 QoQ(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 건자재 | 영업이익 | QoQ(%) | %,2022년 Q1 건자재 영업이익 ; 2022 Q1 건자재 영업이익 ; 2022-03-31 건자재 영업이익 ; 건자재 QoQ(%) ; 건자재 영업이익 %
2022-03-31,2022,Q1,2022 Q1,건자재,영업이익,YoY(%),49,%,2022 Q1 건자재 영업이익 YoY(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 건자재 | 영업이익 | YoY(%) | %,2022년 Q1 건자재 영업이익 ; 2022 Q1 건자재 영업이익 ; 2022-03-31 건자재 영업이익 ; 건자재 YoY(%) ; 건자재 영업이익 %
2022-03-31,2022,Q1,2022 Q1,건자재,영업이익,영업이익,21090,백만원,2022 Q1 건자재 영업이익 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 건자재 | 영업이익 | 백만원,2022년 Q1 건자재 영업이익 ; 2022 Q1 건자재 영업이익 ; 2022-03-31 건자재 영업이익 ; 건자재 영업이익 백만원
2022-03-31,2022,Q1,2022 Q1,건자재,영업이익,영업이익률(%),8,%,2022 Q1 건자재 영업이익 영업이익률(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 건자재 | 영업이익 | 영업이익률(%) | %,2022년 Q1 건자재 영업이익 ; 2022 Q1 건자재 영업이익 ; 2022-03-31 건자재 영업이익 ; 건자재 영업이익률(%) ; 건자재 영업이익 %
2022-03-31,2022,Q1,2022 Q1,기타,매출액,매출액,92411,백만원,2022 Q1 기타 매출액 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 기타 | 매출액 | 백만원,2022년 Q1 기타 매출액 ; 2022 Q1 기타 매출액 ; 2022-03-31 기타 매출액 ; 기타 매출액 백만원
2022-03-31,2022,Q1,2022 Q1,기타,영업이익,QoQ(%),49,%,2022 Q1 기타 영업이익 QoQ(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 기타 | 영업이익 | QoQ(%) | %,2022년 Q1 기타 영업이익 ; 2022 Q1 기타 영업이익 ; 2022-03-31 기타 영업이익 ; 기타 QoQ(%) ; 기타 영업이익 %
2022-03-31,2022,Q1,2022 Q1,기타,영업이익,영업이익,2261,백만원,2022 Q1 기타 영업이익 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 기타 | 영업이익 | 백만원,2022년 Q1 기타 영업이익 ; 2022 Q1 기타 영업이익 ; 2022-03-31 기타 영업이익 ; 기타 영업이익 백만원
2022-03-31,2022,Q1,2022 Q1,기타,영업이익,영업이익률(%),2,%,2022 Q1 기타 영업이익 영업이익률(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 기타 | 영업이익 | 영업이익률(%) | %,2022년 Q1 기타 영업이익 ; 2022 Q1 기타 영업이익 ; 2022-03-31 기타 영업이익 ; 기타 영업이익률(%) ; 기타 영업이익 %
2022-03-31,2022,Q1,2022 Q1,도료,매출액,매출액,357060,백만원,2022 Q1 도료 매출액 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 도료 | 매출액 | 백만원,2022년 Q1 도료 매출액 ; 2022 Q1 도료 매출액 ; 2022-03-31 도료 매출액 ; 도료 매출액 백만원
2022-03-31,2022,Q1,2022 Q1,도료,영업이익,YoY(%),-8,%,2022 Q1 도료 영업이익 YoY(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 도료 | 영업이익 | YoY(%) | %,2022년 Q1 도료 영업이익 ; 2022 Q1 도료 영업이익 ; 2022-03-31 도료 영업이익 ; 도료 YoY(%) ; 도료 영업이익 %
2022-03-31,2022,Q1,2022 Q1,도료,영업이익,영업이익,6968,백만원,2022 Q1 도료 영업이익 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 도료 | 영업이익 | 백만원,2022년 Q1 도료 영업이익 ; 2022 Q1 도료 영업이익 ; 2022-03-31 도료 영업이익 ; 도료 영업이익 백만원
2022-03-31,2022,Q1,2022 Q1,도료,영업이익,영업이익률(%),2,%,2022 Q1 도료 영업이익 영업이익률(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 도료 | 영업이익 | 영업이익률(%) | %,2022년 Q1 도료 영업이익 ; 2022 Q1 도료 영업이익 ; 2022-03-31 도료 영업이익 ; 도료 영업이익률(%) ; 도료 영업이익 %
2022-03-31,2022,Q1,2022 Q1,실리콘,매출액,매출액,938388,백만원,2022 Q1 실리콘 매출액 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 실리콘 | 매출액 | 백만원,2022년 Q1 실리콘 매출액 ; 2022 Q1 실리콘 매출액 ; 2022-03-31 실리콘 매출액 ; 실리콘 매출액 백만원
2022-03-31,2022,Q1,2022 Q1,실리콘,영업이익,QoQ(%),151,%,2022 Q1 실리콘 영업이익 QoQ(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 실리콘 | 영업이익 | QoQ(%) | %,2022년 Q1 실리콘 영업이익 ; 2022 Q1 실리콘 영업이익 ; 2022-03-31 실리콘 영업이익 ; 실리콘 QoQ(%) ; 실리콘 영업이익 %
2022-03-31,2022,Q1,2022 Q1,실리콘,영업이익,YoY(%),97,%,2022 Q1 실리콘 영업이익 YoY(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 실리콘 | 영업이익 | YoY(%) | %,2022년 Q1 실리콘 영업이익 ; 2022 Q1 실리콘 영업이익 ; 2022-03-31 실리콘 영업이익 ; 실리콘 YoY(%) ; 실리콘 영업이익 %
2022-03-31,2022,Q1,2022 Q1,실리콘,영업이익,영업이익,111478,백만원,2022 Q1 실리콘 영업이익 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 실리콘 | 영업이익 | 백만원,2022년 Q1 실리콘 영업이익 ; 2022 Q1 실리콘 영업이익 ; 2022-03-31 실리콘 영업이익 ; 실리콘 영업이익 백만원
2022-03-31,2022,Q1,2022 Q1,실리콘,영업이익,영업이익률(%),12,%,2022 Q1 실리콘 영업이익 영업이익률(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 실리콘 | 영업이익 | 영업이익률(%) | %,2022년 Q1 실리콘 영업이익 ; 2022 Q1 실리콘 영업이익 ; 2022-03-31 실리콘 영업이익 ; 실리콘 영업이익률(%) ; 실리콘 영업이익 %
2022-03-31,2022,Q1,2022 Q1,연결조정,영업이익,영업이익,7612,백만원,2022 Q1 연결조정 영업이익 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 연결조정 | 영업이익 | 백만원,2022년 Q1 연결조정 영업이익 ; 2022 Q1 연결조정 영업이익 ; 2022-03-31 연결조정 영업이익 ; 연결조정 영업이익 백만원
2022-03-31,2022,Q1,2022 Q1,전사(공통),매출액,QoQ(%),8,%,2022 Q1 전사(공통) 매출액 QoQ(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 전사(공통) | 매출액 | QoQ(%) | %,2022년 Q1 전사(공통) 매출액 ; 2022 Q1 전사(공통) 매출액 ; 2022-03-31 전사(공통) 매출액 ; 전사(공통) QoQ(%) ; 전사(공통) 매출액 %
2022-03-31,2022,Q1,2022 Q1,전사(공통),매출액,YoY(%),20,%,2022 Q1 전사(공통) 매출액 YoY(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 전사(공통) | 매출액 | YoY(%) | %,2022년 Q1 전사(공통) 매출액 ; 2022 Q1 전사(공통) 매출액 ; 2022-03-31 전사(공통) 매출액 ; 전사(공통) YoY(%) ; 전사(공통) 매출액 %
2022-03-31,2022,Q1,2022 Q1,전사(공통),매출액,매출액,1637578,백만원,2022 Q1 전사(공통) 매출액 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 전사(공통) | 매출액 | 백만원,2022년 Q1 전사(공통) 매출액 ; 2022 Q1 전사(공통) 매출액 ; 2022-03-31 전사(공통) 매출액 ; 전사(공통) 매출액 백만원
2022-03-31,2022,Q1,2022 Q1,전사(공통),영업이익,QoQ(%),101,%,2022 Q1 전사(공통) 영업이익 QoQ(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 전사(공통) | 영업이익 | QoQ(%) | %,2022년 Q1 전사(공통) 영업이익 ; 2022 Q1 전사(공통) 영업이익 ; 2022-03-31 전사(공통) 영업이익 ; 전사(공통) QoQ(%) ; 전사(공통) 영업이익 %
2022-03-31,2022,Q1,2022 Q1,전사(공통),영업이익,YoY(%),93,%,2022 Q1 전사(공통) 영업이익 YoY(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 전사(공통) | 영업이익 | YoY(%) | %,2022년 Q1 전사(공통) 영업이익 ; 2022 Q1 전사(공통) 영업이익 ; 2022-03-31 전사(공통) 영업이익 ; 전사(공통) YoY(%) ; 전사(공통) 영업이익 %
2022-03-31,2022,Q1,2022 Q1,전사(공통),영업이익,영업이익,149408,백만원,2022 Q1 전사(공통) 영업이익 백만원,2022-03-31 | 2022 | Q1 | 2022 Q1 | 전사(공통) | 영업이익 | 백만원,2022년 Q1 전사(공통) 영업이익 ; 2022 Q1 전사(공통) 영업이익 ; 2022-03-31 전사(공통) 영업이익 ; 전사(공통) 영업이익 백만원
2022-03-31,2022,Q1,2022 Q1,전사(공통),영업이익,영업이익률(%),9,%,2022 Q1 전사(공통) 영업이익 영업이익률(%) %,2022-03-31 | 2022 | Q1 | 2022 Q1 | 전사(공통) | 영업이익 | 영업이익률(%) | %,2022년 Q1 전사(공통) 영업이익 ; 2022 Q1 전사(공통) 영업이익 ; 2022-03-31 전사(공통) 영업이익 ; 전사(공통) 영업이익률(%) ; 전사(공통) 영업이익 %
2022-06-30,2022,Q2,2022 Q2,건자재,매출액,매출액,283285,백만원,2022 Q2 건자재 매출액 백만원,2022-06-30 | 2022 | Q2 | 2022 Q2 | 건자재 | 매출액 | 백만원,2022년 Q2 건자재 매출액 ; 2022 Q2 건자재 매출액 ; 2022-06-30 건자재 매출액 ; 건자재 매출액 백만원
2022-06-30,2022,Q2,2022 Q2,건자재,영업이익,QoQ(%),79,%,2022 Q2 건자재 영업이익 QoQ(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 건자재 | 영업이익 | QoQ(%) | %,2022년 Q2 건자재 영업이익 ; 2022 Q2 건자재 영업이익 ; 2022-06-30 건자재 영업이익 ; 건자재 QoQ(%) ; 건자재 영업이익 %
2022-06-30,2022,Q2,2022 Q2,건자재,영업이익,YoY(%),75,%,2022 Q2 건자재 영업이익 YoY(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 건자재 | 영업이익 | YoY(%) | %,2022년 Q2 건자재 영업이익 ; 2022 Q2 건자재 영업이익 ; 2022-06-30 건자재 영업이익 ; 건자재 YoY(%) ; 건자재 영업이익 %
2022-06-30,2022,Q2,2022 Q2,건자재,영업이익,영업이익,37692,백만원,2022 Q2 건자재 영업이익 백만원,2022-06-30 | 2022 | Q2 | 2022 Q2 | 건자재 | 영업이익 | 백만원,2022년 Q2 건자재 영업이익 ; 2022 Q2 건자재 영업이익 ; 2022-06-30 건자재 영업이익 ; 건자재 영업이익 백만원
2022-06-30,2022,Q2,2022 Q2,건자재,영업이익,영업이익률(%),13,%,2022 Q2 건자재 영업이익 영업이익률(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 건자재 | 영업이익 | 영업이익률(%) | %,2022년 Q2 건자재 영업이익 ; 2022 Q2 건자재 영업이익 ; 2022-06-30 건자재 영업이익 ; 건자재 영업이익률(%) ; 건자재 영업이익 %
2022-06-30,2022,Q2,2022 Q2,기타,매출액,매출액,107077,백만원,2022 Q2 기타 매출액 백만원,2022-06-30 | 2022 | Q2 | 2022 Q2 | 기타 | 매출액 | 백만원,2022년 Q2 기타 매출액 ; 2022 Q2 기타 매출액 ; 2022-06-30 기타 매출액 ; 기타 매출액 백만원
2022-06-30,2022,Q2,2022 Q2,기타,영업이익,QoQ(%),14640,%,2022 Q2 기타 영업이익 QoQ(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 기타 | 영업이익 | QoQ(%) | %,2022년 Q2 기타 영업이익 ; 2022 Q2 기타 영업이익 ; 2022-06-30 기타 영업이익 ; 기타 QoQ(%) ; 기타 영업이익 %
2022-06-30,2022,Q2,2022 Q2,기타,영업이익,영업이익,5570,백만원,2022 Q2 기타 영업이익 백만원,2022-06-30 | 2022 | Q2 | 2022 Q2 | 기타 | 영업이익 | 백만원,2022년 Q2 기타 영업이익 ; 2022 Q2 기타 영업이익 ; 2022-06-30 기타 영업이익 ; 기타 영업이익 백만원
2022-06-30,2022,Q2,2022 Q2,기타,영업이익,영업이익률(%),5,%,2022 Q2 기타 영업이익 영업이익률(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 기타 | 영업이익 | 영업이익률(%) | %,2022년 Q2 기타 영업이익 ; 2022 Q2 기타 영업이익 ; 2022-06-30 기타 영업이익 ; 기타 영업이익률(%) ; 기타 영업이익 %
2022-06-30,2022,Q2,2022 Q2,도료,매출액,매출액,388190,백만원,2022 Q2 도료 매출액 백만원,2022-06-30 | 2022 | Q2 | 2022 Q2 | 도료 | 매출액 | 백만원,2022년 Q2 도료 매출액 ; 2022 Q2 도료 매출액 ; 2022-06-30 도료 매출액 ; 도료 매출액 백만원
2022-06-30,2022,Q2,2022 Q2,도료,영업이익,QoQ(%),188,%,2022 Q2 도료 영업이익 QoQ(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 도료 | 영업이익 | QoQ(%) | %,2022년 Q2 도료 영업이익 ; 2022 Q2 도료 영업이익 ; 2022-06-30 도료 영업이익 ; 도료 QoQ(%) ; 도료 영업이익 %
2022-06-30,2022,Q2,2022 Q2,도료,영업이익,YoY(%),75,%,2022 Q2 도료 영업이익 YoY(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 도료 | 영업이익 | YoY(%) | %,2022년 Q2 도료 영업이익 ; 2022 Q2 도료 영업이익 ; 2022-06-30 도료 영업이익 ; 도료 YoY(%) ; 도료 영업이익 %
2022-06-30,2022,Q2,2022 Q2,도료,영업이익,영업이익,20045,백만원,2022 Q2 도료 영업이익 백만원,2022-06-30 | 2022 | Q2 | 2022 Q2 | 도료 | 영업이익 | 백만원,2022년 Q2 도료 영업이익 ; 2022 Q2 도료 영업이익 ; 2022-06-30 도료 영업이익 ; 도료 영업이익 백만원
2022-06-30,2022,Q2,2022 Q2,도료,영업이익,영업이익률(%),5,%,2022 Q2 도료 영업이익 영업이익률(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 도료 | 영업이익 | 영업이익률(%) | %,2022년 Q2 도료 영업이익 ; 2022 Q2 도료 영업이익 ; 2022-06-30 도료 영업이익 ; 도료 영업이익률(%) ; 도료 영업이익 %
2022-06-30,2022,Q2,2022 Q2,실리콘,매출액,매출액,977331,백만원,2022 Q2 실리콘 매출액 백만원,2022-06-30 | 2022 | Q2 | 2022 Q2 | 실리콘 | 매출액 | 백만원,2022년 Q2 실리콘 매출액 ; 2022 Q2 실리콘 매출액 ; 2022-06-30 실리콘 매출액 ; 실리콘 매출액 백만원
2022-06-30,2022,Q2,2022 Q2,실리콘,영업이익,QoQ(%),-12,%,2022 Q2 실리콘 영업이익 QoQ(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 실리콘 | 영업이익 | QoQ(%) | %,2022년 Q2 실리콘 영업이익 ; 2022 Q2 실리콘 영업이익 ; 2022-06-30 실리콘 영업이익 ; 실리콘 QoQ(%) ; 실리콘 영업이익 %
2022-06-30,2022,Q2,2022 Q2,실리콘,영업이익,YoY(%),24,%,2022 Q2 실리콘 영업이익 YoY(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 실리콘 | 영업이익 | YoY(%) | %,2022년 Q2 실리콘 영업이익 ; 2022 Q2 실리콘 영업이익 ; 2022-06-30 실리콘 영업이익 ; 실리콘 YoY(%) ; 실리콘 영업이익 %
2022-06-30,2022,Q2,2022 Q2,실리콘,영업이익,영업이익,98546,백만원,2022 Q2 실리콘 영업이익 백만원,2022-06-30 | 2022 | Q2 | 2022 Q2 | 실리콘 | 영업이익 | 백만원,2022년 Q2 실리콘 영업이익 ; 2022 Q2 실리콘 영업이익 ; 2022-06-30 실리콘 영업이익 ; 실리콘 영업이익 백만원
2022-06-30,2022,Q2,2022 Q2,실리콘,영업이익,영업이익률(%),10,%,2022 Q2 실리콘 영업이익 영업이익률(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 실리콘 | 영업이익 | 영업이익률(%) | %,2022년 Q2 실리콘 영업이익 ; 2022 Q2 실리콘 영업이익 ; 2022-06-30 실리콘 영업이익 ; 실리콘 영업이익률(%) ; 실리콘 영업이익 %
2022-06-30,2022,Q2,2022 Q2,연결조정,영업이익,영업이익,2380,백만원,2022 Q2 연결조정 영업이익 백만원,2022-06-30 | 2022 | Q2 | 2022 Q2 | 연결조정 | 영업이익 | 백만원,2022년 Q2 연결조정 영업이익 ; 2022 Q2 연결조정 영업이익 ; 2022-06-30 연결조정 영업이익 ; 연결조정 영업이익 백만원
2022-06-30,2022,Q2,2022 Q2,전사(공통),매출액,QoQ(%),7,%,2022 Q2 전사(공통) 매출액 QoQ(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 전사(공통) | 매출액 | QoQ(%) | %,2022년 Q2 전사(공통) 매출액 ; 2022 Q2 전사(공통) 매출액 ; 2022-06-30 전사(공통) 매출액 ; 전사(공통) QoQ(%) ; 전사(공통) 매출액 %
2022-06-30,2022,Q2,2022 Q2,전사(공통),매출액,YoY(%),16,%,2022 Q2 전사(공통) 매출액 YoY(%) %,2022-06-30 | 2022 | Q2 | 2022 Q2 | 전사(공통) | 매출액 | YoY(%) | %,2022년 Q2 전사(공통) 매출액 ; 2022 Q2 전사(공통) 매출액 ; 2022-06-30 전사(공통) 매출액 ; 전사(공통) YoY(%) ; 전사(공통) 매출액 %
2022-06-30,2022,Q2,2022 Q2,전사(공통),매출액,매출액,1755882,백만원,2022 Q2 전사(공통) 매출액 백만원,2022-06-30 | 2022 | Q2 | 2022 Q2 | 전사(공통) | 매출액 | 백만원,2022년 Q2 전사(공통) 매출액 ; 2022 Q2 전사(공통) 매출액 ; 2022-06-30 전사(공통) 매출액 ; 전사(공통) 매출액 백만원
